Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,63.9795683156577,66.9877942898098,70.4190775143028,70.1817238337876,69.9131090172523,69.5592127024405,69.2166337193561,68.9405576810846,68.7147611235592,68.5953268464483,68.5048833919239,68.4486551005212
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Euro area,EMU,67.4606555285494,67.2810991506469,65.2552781717003,65.0052625525603,64.7819860262723,64.5567046798482,64.3481859396606,64.1483214401221,63.9654664688804,63.7987657370299,63.6127948879143,63.3915709775123
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia,ECS,65.7441528451935,66.8085059405158,67.031543816552,66.696865925296,66.3786201285412,66.0666990591395,65.7663700225305,65.4765715654456,65.2253906732237,65.0300493367718,64.844287087797,64.6565715986787
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (excluding high income),ECA,62.320260337095,64.2858352609149,67.9425622616605,67.7332686866647,67.5124969708803,67.2844814150686,66.9964485507326,66.6924518627569,66.4674896914505,66.3163026338991,65.9470848725638,65.6650438983265
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,64.5274502895873,66.6358876994635,68.8012377929563,68.3916692842072,67.9917971283233,67.6025549840829,67.2171373440449,66.8388039127229,66.5138587532937,66.2764258410125,66.0746937858696,65.8771589696322
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,European Union,EUU,66.9859844811724,67.4470717392474,65.8399415123965,65.5440658559923,65.2631521133682,64.9751498084647,64.7002869770275,64.4366298880789,64.1984957045488,63.997385787373,63.9118633664888,63.7739280846513
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fragile and conflict affected situations,FCS,53.8346369331167,54.5892052005501,55.4325145634529,55.4649713777402,55.5247541719695,55.6050066713498,55.698050624312,55.8160769782267,55.9726809689747,56.1533476537269,56.2482724799154,56.448627829937
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Heavily indebted poor countries (HIPC),HPC,50.891986711624,51.3326864388674,53.0939404976223,53.2835312271249,53.4824435887286,53.7061771233617,53.9266771051614,54.1433573443565,54.3781973458984,54.6264392257318,54.873311226783,55.1236063674418
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,High income,HIC,66.863618994668,67.4156984442739,66.8479734131058,66.5773709914168,66.297604161327,66.0118469517033,65.769606751115,65.5262686950706,65.2699585823669,65.0416257844479,64.8982404431642,64.7380892237239
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IBRD only,IBD,61.4235285027087,64.2708652011441,67.9720274219409,67.9129429856442,67.8415467704186,67.7342360706742,67.6269653507728,67.5492726529477,67.5094868426338,67.5355217771733,67.5806078471192,67.6223434559057
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA & IBRD total,IBT,59.6077519626401,62.0172201610467,65.0476375175612,65.015846884455,64.9796471876449,64.9233555117318,64.8700335149883,64.8394976682377,64.8405176800867,64.8919408814048,64.9554733029743,65.021937334609
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA blend,IDB,52.2392758091675,53.8109148632437,56.042253068441,56.1320946316256,56.2292711016166,56.3679880550078,56.5402506749399,56.7195648958309,56.9277443481435,57.1666770085011,57.4356715048536,57.734072966192
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA only,IDX,52.4337864660338,54.0552211099637,56.4483727826921,56.6185740463601,56.8195285605391,57.0411566056477,57.2662791830226,57.4951481633359,57.7355992933537,57.9792392758704,58.2098141348719,58.4344272222198
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA total,IDA,52.3696998259058,53.9736682823939,56.3121277092221,56.4555986219376,56.6222521060413,56.8166845830345,57.0246414189045,57.2375256856109,57.4677148849708,57.7101714816559,57.9536899117266,58.2028410927889
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Late-demographic dividend,LTE,64.6044335332613,67.5606734574953,71.0452421812604,70.7439329437743,70.4161823529584,70.016290608927,69.6301103206832,69.3028233194905,69.0182618074954,68.834701229114,68.7092110744995,68.6045135258787
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean,LCN,58.9479905532663,62.1859233280864,66.4713895161893,66.6643414650759,66.8386414383203,66.9890995092965,67.1082107405812,67.2153158155777,67.3343860441655,67.462174565513,67.573763728772,67.6519147184208
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean (excluding high income),LAC,58.7234141115381,62.0811556436023,66.4913403810793,66.6994708015395,66.8909344645216,67.0656470040587,67.2190047062213,67.3612425581597,67.5044859466134,67.6483004429127,67.7629554872917,67.8320322469683
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,58.6588655044239,62.0118320503499,66.4217328138311,66.621248418663,66.8018068903995,66.9580928127043,67.0826800778251,67.1963737734007,67.3232326126679,67.4569274189289,67.5738588142558,67.6578778671151
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Least developed countries: UN classification,LDC,52.1874162776021,53.5523302696891,55.8992310649385,56.1008889927128,56.3078012472358,56.5256590740591,56.7360958113182,56.9412241541444,57.1618778533302,57.3885589919707,57.5985733997877,57.7973321306218
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low & middle income,LMY,59.2844323983613,61.7323954058636,64.8860461910614,64.8767983030206,64.8621240347896,64.8265989273127,64.7919479830302,64.7789516491826,64.795859404503,64.8604338555278,64.9249043464023,64.9935670487098
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low income,LIC,51.8913436889004,51.675567674904,53.2500504835156,53.3665700369767,53.5427666602185,53.7586295328922,53.991419399883,54.2475391891583,54.5103194170577,54.7699418652037,55.0368222386215,55.3172691064894
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lower middle income,LMC,55.9312151600291,58.5791487501655,62.5638685701327,62.7674514812944,62.9733693359577,63.1859405080628,63.3871822267894,63.5759634436686,63.7755379578175,63.9893263120987,64.1974793469747,64.3808568050188
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa,MEA,54.029846477765,59.6475568288039,65.0247306063901,64.8318852388079,64.7197213538938,64.6556847298437,64.617034215788,64.6188659975011,64.5996511142246,64.6189735680702,64.7526952307742,64.9375674119871
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (excluding high income),MNA,53.5331163388438,59.1165352027135,63.8239669850174,63.5741744835004,63.4105737220993,63.3069727239001,63.2438694503377,63.2513210329152,63.3101305439109,63.4189148193037,63.588566093391,63.7998135033567
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,53.5764229733501,59.2104490911916,63.9125620414047,63.6576525959897,63.4901055613316,63.3837546465768,63.3193640726407,63.3259338685622,63.3835262136635,63.4908959271302,63.6594243361759,63.8696194929097
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle income,MIC,59.8461126521604,62.5911565221266,66.1179516396291,66.111479690108,66.0942083113835,66.0499198854889,66.0050961668832,65.9827080560147,65.9928716909578,66.0561884450715,66.119781980335,66.1853263171923
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,North America,NAC,66.3503639537603,66.4612721027401,66.6117297786608,66.5137011017355,66.2771063041561,65.9963269655467,65.7999052647985,65.5735309690512,65.3526288783005,65.1470269459263,64.9622411737648,64.7705259019952
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,OECD members,OED,65.7358412746658,66.2762394764737,65.9404711767957,65.7885964979111,65.6187313762979,65.4377358613141,65.2805431994266,65.1241224659694,64.9862996249426,64.870737048563,64.7865268019759,64.6722054393655
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Other small states,OSS,59.7580075615633,61.7086777385182,65.9331445223568,66.0339115235321,66.1806495426085,66.3456358436128,66.4981477688621,66.5932246524814,66.632940867014,66.6835961635082,66.7493712761431,66.7855631458295
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pacific island small states,PSS,55.2525319042879,57.7808094988617,60.3747255826606,60.3972780039861,60.430089319513,60.4598293695373,60.4951328117789,60.5408368844191,60.6126327035006,60.7307095458283,60.8565817769792,60.9804740148457
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Post-demographic dividend,PST,67.3139928052221,67.3093681440472,65.9344246642928,65.6854116377979,65.4217847463461,65.148166277949,64.9211380920833,64.6974091866533,64.4884247823849,64.3021563926618,64.0697107888446,63.853190045769
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pre-demographic dividend,PRE,50.9783201152612,51.7612486369314,52.5490266144428,52.6677957062745,52.8065676292452,52.9735666731016,53.1610233557843,53.3716669619254,53.6114807974822,53.8675676254527,54.1312412692854,54.4091079788422
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Small states,SST,59.0836988285621,61.1569808398812,65.2674839567433,65.3846107007367,65.5287409527493,65.6784545453279,65.834650661391,65.9340610594665,65.9719653695242,66.0318475622092,66.1016029453444,66.1450919171183
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia,SAS,56.9570250079292,59.3808973329368,64.0635565444573,64.37239651192,64.679469086551,64.9910327230474,65.2850303628359,65.5582765110895,65.8386869958884,66.1270225657326,66.4016866770804,66.6301164850046
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia (IDA & IBRD),TSA,56.9570250079292,59.3808973329368,64.0635565444573,64.3723965119199,64.679469086551,64.9910327230474,65.2850303628359,65.5582765110895,65.8386869958884,66.1270225657326,66.4016866770804,66.6301164850046
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa,SSF,51.4456941724887,52.4399189269552,53.6736876238022,53.8048579352266,53.9366658820858,54.0782043288598,54.2474645345129,54.4335921413221,54.6474525837617,54.8848665961185,55.134732138909,55.3994839113411
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,51.4445866244978,52.4383977840698,53.6721818528169,53.803374429176,53.9352238499927,54.0768088980168,54.2461201076965,54.4323000823634,54.6462144148998,54.8836840648842,55.1333848420486,55.3982184571238
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,51.4456941724887,52.4399189269552,53.6736876238022,53.8048579352266,53.9366658820858,54.0782043288598,54.2474645345129,54.4335921413221,54.6474525837617,54.8848665961185,55.134732138909,55.3994839113411
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Upper middle income,UMC,63.0517198301519,66.1778436839745,69.7115609471298,69.5153438558192,69.2928908413404,69.0055160994758,68.7259069985988,68.5026344412855,68.3342341553862,68.2586615384828,68.190976693396,68.1496452824164
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,World,WLD,60.975414961943,62.8932537600301,65.2501435328065,65.1910026299225,65.1261392974193,65.0426844036152,64.9669919971591,64.9092696075288,64.8757136088367,64.8875324574951,64.9162809457667,64.946940651338
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United States,USA,12.2844761945132,12.3176296433869,14.1355633751345,14.3277540980291,14.672311496844,15.0662903997382,15.3976975750778,15.7918008297391,16.2234001500798,16.6788954868121,17.1281205454528,17.5879195320161
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Afghanistan,AFG,2.24657394119533,2.28480734708738,2.40916200256692,2.40581576446341,2.39898955450016,2.39981758202619,2.4070929738622,2.41775383911968,2.41695301478831,2.40405843848977,2.3943397190254,2.39513967070057
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Albania,ALB,5.73798912343321,7.82196406339934,13.0981497880449,13.5334306684815,13.971336274146,14.4011419224097,14.8503326192826,15.3505526581018,15.822112678783,16.2342409561742,16.6551913031639,17.1145256791055
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Algeria,DZA,3.11239790275708,4.24364608746928,5.06342497100922,5.19075684768649,5.33963028164933,5.49951374138218,5.67040595099002,5.85503670340651,6.01747007813233,6.18199997132055,6.38778617794156,6.60849832514482
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,American Samoa,ASM,3.17871931071981,3.17965979443409,4.71977248570854,4.94860613611587,5.20734221376467,5.48692962416352,5.78535436973402,6.1051764034615,6.45391759942843,6.84467636282891,7.26297362922808,7.68994295733755
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Andorra,AND,9.48487478882573,12.7175763077272,12.1032092318647,12.5882459527078,12.9313969437762,13.1845361034177,13.5102348243983,13.842788467836,14.1949806949807,14.5355163600476,14.9679294447785,15.5478973129558
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Angola,AGO,2.09573165125738,2.42654932011359,2.55677490582587,2.54681671508332,2.54583426221299,2.54905651458252,2.55953492686611,2.57599713515546,2.58997520856912,2.59446984834862,2.6000557419631,2.62450028728306
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Antigua and Barbuda,ATG,9.10102956038403,7.25867697022184,7.79618091353265,8.06366431140587,8.40119472861883,8.75613209100188,9.08589857626971,9.42882111239572,9.80477855477855,10.1926099153074,10.6182609344838,11.1174150034995
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Argentina,ARG,8.69963810054806,9.74190489982627,10.9955027961097,11.1124805726824,11.2200190154211,11.3304460535986,11.4597543508974,11.6005982274874,11.7274541416082,11.8219073882904,11.9183280591447,12.0595840195689
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Armenia,ARM,5.28534829994156,9.07903949584089,10.4782313893816,10.6559294822525,10.9205345039055,11.2459908630072,11.6104312375884,12.0242437650267,12.407896540091,12.7454094422609,13.1482854151584,13.6991555525878
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Aruba,ABW,6.75452546357943,6.91911426358851,11.3336679730486,11.8480684842817,12.4005358785978,12.9838721150244,13.6096601123993,14.270145853395,14.9369748884688,15.5434991763386,16.1421391328855,16.8559518992821
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Australia,AUS,11.0837850040266,12.3685459899149,14.6647706236066,14.9248665100365,15.1758298886271,15.4184997124988,15.6688236586956,15.93194153764,16.2335929179415,16.5691553313983,16.9020843102012,17.2345504121801
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Austria,AUT,14.9427919646598,15.413033147977,18.369845164421,18.4446059732568,18.4850626164191,18.5968996178003,18.7505079598044,18.9301120801555,19.1494297623302,19.4411573442163,19.8070286456344,20.2099674398609
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Azerbaijan,AZE,4.41819797852295,5.51888768435291,5.40112353051344,5.48796672168444,5.61707166862732,5.78473041980459,5.99030004516612,6.24104285523163,6.47151357356977,6.71658622444389,7.10765341124228,7.61532257177723
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Bahamas, The",BHS,4.62226474902006,5.01701465167654,6.83150404362541,7.0294565155113,7.2294694255846,7.43183299082753,7.67491941533665,7.96785125458217,8.27893222526057,8.5677932756484,8.89120063221979,9.28400830296869
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bahrain,BHR,2.13714816922858,2.46344747709581,2.63607585644341,2.77309560970883,2.77559640225558,2.76404175081032,2.80077278926567,2.94818893332401,3.1971229176382,3.48870386132933,3.75558760060398,4.02787730404955
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bangladesh,BGD,3.49273919220124,3.76092412265225,4.72153673432002,4.8073386073856,4.92609334799437,5.07091879234419,5.24650344782107,5.44386972534934,5.6329625843332,5.82711204442049,6.0444183429379,6.26595858528401
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Barbados,BRB,11.1355980654233,11.2039356601186,12.6997798142656,13.0345975841745,13.3684312522205,13.7359547543403,14.1546756480871,14.6240178171494,15.1562383101823,15.7155329223558,16.2763861025796,16.814275405104
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belarus,BLR,10.5896327620637,13.8756196386042,14.7341281452839,14.9859096475283,15.2299984239981,15.5029689295578,15.8307241959436,16.215750491706,16.5527294408646,16.8291690451227,17.1844291443656,17.6560852654987
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belgium,BEL,14.9425318516816,16.80178248144,18.0157189186848,18.2121641721349,18.388947228713,18.5780135332375,18.783552969445,19.0117768297794,19.2076193876575,19.417070410728,19.7290949756905,20.0926268211745
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belize,BLZ,4.15522250731833,3.94332920143424,4.19487135822442,4.27389258928894,4.36154500595542,4.45524141731842,4.55327090083912,4.66171500533289,4.80565075755753,4.95586592039117,5.08682429723211,5.24590762490111
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Benin,BEN,3.71881744712272,3.28178401242751,3.1208042247253,3.09177896004252,3.08768997248644,3.08510678202572,3.08584094034483,3.09036028315983,3.08886103536286,3.07638478267309,3.06457850540528,3.06726300366343
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bermuda,BMU,8.8985557682269,10.6304280523374,15.4912792991871,15.9817243126821,16.5305701782203,17.1529039905176,17.7769737773513,18.3791322880672,19.0221847400848,19.6813897328036,20.408513025053,21.2247732912953
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bhutan,BTN,2.99798367601291,3.96538188407155,5.55233399017053,5.67576694462607,5.81278179794508,5.88311534588026,5.89964656706861,5.95008984193292,6.03205670894466,6.13624802488532,6.25384207398509,6.37750031907821
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bolivia,BOL,3.7633697559121,5.09283741837215,4.86577455548062,4.87590019030962,4.89390696479109,4.91785975704588,4.948201092367,4.9861197134542,4.97840930778252,4.91015666909944,4.84987455119432,4.87811709679833
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bosnia and Herzegovina,BIH,7.06545531288949,11.3454125641547,14.924920909504,15.274900945543,15.6739354883932,16.1353675421734,16.6685293410926,17.2308899469651,17.7428631052696,18.1432235291168,18.3998028159039,18.6522249966714
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Botswana,BWA,3.10639639679934,3.24959488634669,3.16248340154103,3.20388309503219,3.2551434897449,3.31737334710056,3.38835816225652,3.46735400206785,3.54835960700628,3.59247696377292,3.6540374163212,3.76709237380868
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,4.46555252188748,5.50378307089821,7.657442869735,7.90624441594974,8.16185098279568,8.42812804069505,8.70559458682759,8.99540920394896,9.29075512793776,9.58106488910599,9.87670916943628,10.2123654031708
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,British Virgin Islands,VGB,5.54221496494093,4.77777501430099,6.95177936557247,7.23808550850488,7.53555936648845,7.86593479707252,8.22647107301797,8.65076772296635,9.07473309608541,9.46597262386736,9.93786835758437,10.4905193734542
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brunei Darussalam,BRN,2.56884061429212,2.86425306167675,3.89997983948389,4.090651853838,4.31015460311648,4.55799933298704,4.83392416547598,5.13858625243552,5.46652328937687,5.81063513055349,6.17102615470104,6.55402426614308
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bulgaria,BGR,14.0769653426994,16.7909767864088,20.0796878356174,20.5076482844657,20.8753839804432,21.2074230881658,21.5694413875906,21.9499890252182,22.2651260546645,22.4211110655266,22.3778828900761,22.3041136459572
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,3.42387643111889,2.9375813354464,2.63675923442925,2.60490967006419,2.58307723100072,2.56916029119687,2.5638778107269,2.56526947605388,2.56141374198483,2.54720628889147,2.53341946519506,2.53163830181169
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burundi,BDI,2.86381133789958,2.43090959491393,2.26543575279927,2.2751666018234,2.31866372903134,2.36218280821109,2.40417332533749,2.44269437612538,2.46672187295383,2.47618297928654,2.48198224355936,2.49078846119128
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cabo Verde,CPV,4.87048209708322,4.70255384058082,5.41939217251811,5.30067045055291,5.22587525486014,5.21847796457765,5.24867319150948,5.30153952000804,5.36840930935054,5.44065994812263,5.55079284396261,5.73351127977791
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cambodia,KHM,2.97780515526763,3.06279288588735,4.05617607706989,4.21024505687457,4.37887512329529,4.56614063248102,4.77736103584355,5.01574062179898,5.27259166472753,5.53219121065203,5.80586023514951,6.11683767068484
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cameroon,CMR,3.59239999580072,3.32011306028664,2.89221974310284,2.85154512758887,2.82143614757821,2.79549430647249,2.7745943836853,2.7593518369802,2.73698475900564,2.70163811204006,2.66846451131295,2.65129064725243
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Canada,CAN,11.2252216235375,12.4877618738198,15.6163867144073,16.0090530297582,16.3953223960481,16.7776897125574,17.158115075976,17.5606626990206,18.0184265996951,18.5212836520665,19.034311795393,19.5457492693352
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cayman Islands,CYM,6.20497550667563,5.52466684317359,5.95874713521772,6.20413390028074,6.46378976620164,6.71820197857851,6.98091979532705,7.25269906553361,7.52780026890307,7.82479159328402,8.16164644751876,8.53051507718944
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central African Republic,CAF,2.66176993550881,2.11445611664277,2.11183802729657,2.17343354360448,2.2416399080172,2.30940527035522,2.37510746293265,2.43624677249421,2.47886962803808,2.49913210263701,2.5111560582731,2.52429529516447
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chad,TCD,3.43525192511021,2.8050933166504,2.06063308684731,2.03205751175684,2.02760511588591,2.0271367591054,2.02978234719989,2.0349707128465,2.03263783372745,2.02032452179137,2.00828970224503,2.00594767615132
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Channel Islands,CHI,14.5745244538643,14.4694146510996,16.5400450555426,16.7608977125593,17.0289180101575,17.1888145749478,16.9785600688756,16.5863880526533,16.2998027613412,16.2296918929718,16.3680491727941,16.6493200605658
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chile,CHL,5.91446681478075,7.98309722473233,10.7471696333849,11.0366665614631,11.3366907803162,11.6120644511548,11.8677398846683,12.1254064349585,12.3955778026311,12.6811424782852,13.0310844368264,13.4709588942
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,5.29592201533469,6.92062921691781,9.63318544271975,10.0200536738185,10.456798743801,10.9463556609958,11.4800533153961,12.0221158122819,12.5982619560395,13.149753271767,13.7223354484422,14.2666115310985
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Colombia,COL,3.88109648997355,4.58077213579945,6.85225616285138,7.13136756646812,7.40781253197114,7.67156638362681,7.93059145905333,8.20401926925632,8.47231076171452,8.71970648973043,8.99901750440644,9.37006778369293
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Comoros,COM,4.06453902518794,3.88816178628151,4.12174718588549,4.13152007866171,4.1477717385478,4.1946973993782,4.26541596919286,4.32055687458438,4.33403294110642,4.30378560548571,4.27833816438977,4.29516181087346
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Dem. Rep.",COD,2.83835595822393,2.95088272523811,3.08883780126197,3.0729260782558,3.0547859143013,3.03790053335969,3.02661161313258,3.01982193456018,3.00071140817177,2.96239701082397,2.92045784125783,2.89012793932801
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Rep.",COG,3.35037425039877,3.04186622336098,2.55469238117185,2.55213563895011,2.55756726636254,2.57099532136453,2.59026638549607,2.61702567840046,2.64763930388655,2.67778778115654,2.72087878515831,2.77927199682849
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Costa Rica,CRI,4.85893548443784,5.8548939263431,8.44905294141751,8.71014139852534,8.98378328097622,9.2726611367221,9.57236584989408,9.88549289152796,10.218324629302,10.5302876993347,10.8258929217699,11.2037148421589
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cote d'Ivoire,CIV,2.62483050202466,2.60120585701981,2.39565206415648,2.38095167464015,2.37559466269843,2.37795851342736,2.38685484619247,2.40097820250929,2.40883203976997,2.40308798424528,2.39593928277483,2.40423126998415
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Croatia,HRV,11.9560954275765,15.6593126337548,18.9773415886005,19.391230876078,19.7813033959625,20.1896067625108,20.6312244846454,21.1057251265603,21.5708969983057,21.9709169804801,22.3557835750303,22.7494323789766
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cuba,CUB,8.52037983641175,9.8951078766024,13.8797554823824,14.1426851079913,14.4083789722837,14.6866665402303,14.9885939956802,15.2863470359924,15.5518048531162,15.6703413999492,15.8088370060767,16.1044192527922
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Curacao,CUW,6.84256912368282,9.32903891842968,12.9908853120508,13.3760290614016,13.7806424406772,14.2014697608796,13.6911142148742,13.5585803688638,14.2467714626087,14.5785392302115,14.9497681304224,15.3651920844245
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cyprus,CYP,9.65821179454661,9.93922935973319,12.3954222405363,12.70210059969,12.9978215708315,13.2857628692214,13.5705852575131,13.8533482688706,14.1544454832462,14.480488479233,14.8290615535021,15.2008351466268
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Czechia,CZE,12.5494693939561,13.7410537279513,17.6084010720933,18.0884894449936,18.5617924633372,19.022300655047,19.4417572658004,19.8202815617653,20.1648929510514,20.4525880430708,20.64345235452,20.7875957750592
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Denmark,DNK,15.614096930514,14.8384046526128,18.420332873062,18.749731409864,19.0393416200897,19.3003414768781,19.5549922433786,19.8025648573003,20.0469184421079,20.2687265752065,20.4869504696451,20.7191088753971
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Djibouti,DJI,3.02448050716119,3.20525044388217,4.05849235633082,4.14714303176419,4.21856973999315,4.28005277666291,4.34119247293317,4.40491287660825,4.45748131460085,4.49546948033006,4.53593862149969,4.59358469696763
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominica,DMA,9.01534940955506,9.85646563076113,10.0791396981448,9.50626013298765,9.52051373528362,9.32062554152522,9.21317377951922,9.15607324858599,9.17222843411649,9.31814258587951,9.52328578793607,9.81996166484118
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominican Republic,DOM,3.32164913920654,4.74629312751634,5.94875178890724,6.08037877221158,6.22563574963941,6.38490580285377,6.56109794124869,6.76022278314437,6.96498579251993,7.16811987472245,7.40438377279324,7.67430168916407
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ecuador,ECU,3.99742101252771,4.82378459854337,6.47155901926019,6.66142583475746,6.85274597868499,7.04441483423553,7.22483388328224,7.40986351819551,7.54415837239534,7.64207269721988,7.82842619854453,8.07577467427475
